"Orthogroup","query","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs"
"OG0012696","gene_11001.t1",1.02e-136,387,"KOG4551@1|root,KOG4551@2759|Eukaryota,3A4PB@33154|Opisthokonta,3P4B9@4751|Fungi,3QUIG@4890|Ascomycota,20GZW@147545|Eurotiomycetes,3S5PC@5042|Eurotiales","4751|Fungi","MO","GPI-GlcNAc transferase complex, PIG-H component","-","GO:0000506,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006464,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009059,GO:0009247,GO:0009987,GO:0012505,GO:0016020,GO:0019538,GO:0019637,GO:0031984,GO:0032991,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045017,GO:0046467,GO:0046474,GO:0046486,GO:0046488,GO:0071704,GO:0090407,GO:0098796,GO:0098827,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1903509,GO:1990234","-","ko:K03858","ko00563,ko01100,map00563,map01100","-","R05916","-","ko00000,ko00001","-","-","-","PIG-H"
"OG0012696","gene_11001.t1",0,1001,"COG1249@1|root,KOG1335@2759|Eukaryota,38CSR@33154|Opisthokonta,3NXXS@4751|Fungi,3QK5N@4890|Ascomycota,20EBZ@147545|Eurotiomycetes","4751|Fungi","C","Dihydrolipoyl dehydrogenase","LPD1","GO:0000003,GO:0000070,GO:0000226,GO:0000278,GO:0000280,GO:0000819,GO:0001505,GO:0003674,GO:0003824,GO:0004148,GO:0004375,GO:0004591,GO:0004738,GO:0004739,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005856,GO:0005874,GO:0005947,GO:0005960,GO:0005967,GO:0006082,GO:0006084,GO:0006085,GO:0006086,GO:0006090,GO:0006091,GO:0006103,GO:0006139,GO:0006163,GO:0006164,GO:0006259,GO:0006310,GO:0006312,GO:0006520,GO:0006544,GO:0006546,GO:0006549,GO:0006550,GO:0006551,GO:0006552,GO:0006563,GO:0006564,GO:0006573,GO:0006574,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007010,GO:0007017,GO:0007020,GO:0007049,GO:0007059,GO:0007080,GO:0007135,GO:0007346,GO:0008017,GO:0008092,GO:0008150,GO:0008152,GO:0008168,GO:0008608,GO:0008652,GO:0008757,GO:0009056,GO:0009058,GO:0009063,GO:0009069,GO:0009070,GO:0009071,GO:0009081,GO:0009083,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009295,GO:0009353,GO:0009987,GO:0015630,GO:0015631,GO:0016043,GO:0016053,GO:0016054,GO:0016491,GO:0016624,GO:0016638,GO:0016642,GO:0016651,GO:0016667,GO:0016668,GO:0016740,GO:0016741,GO:0016903,GO:0016999,GO:0017144,GO:0018130,GO:0019438,GO:0019464,GO:0019637,GO:0019693,GO:0019752,GO:0022402,GO:0022414,GO:0022607,GO:0030062,GO:0031109,GO:0031974,GO:0032259,GO:0032787,GO:0032991,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034453,GO:0034622,GO:0034641,GO:0034654,GO:0035383,GO:0035384,GO:0042133,GO:0042135,GO:0042645,GO:0042737,GO:0042743,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044271,GO:0044272,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044429,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0045132,GO:0045144,GO:0045239,GO:0045240,GO:0045252,GO:0045254,GO:0045787,GO:0045931,GO:0046390,GO:0046394,GO:0046395,GO:0046483,GO:0046785,GO:0048285,GO:0048518,GO:0048522,GO:0050000,GO:0050789,GO:0050794,GO:0051179,GO:0051186,GO:0051188,GO:0051234,GO:0051258,GO:0051276,GO:0051303,GO:0051310,GO:0051315,GO:0051321,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0051726,GO:0055086,GO:0055114,GO:0061983,GO:0065003,GO:0065007,GO:0065008,GO:0070013,GO:0070192,GO:0071616,GO:0071704,GO:0071840,GO:0072521,GO:0072522,GO:0072593,GO:0090304,GO:0090407,GO:0097435,GO:0098798,GO:0098813,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0140013,GO:0140014,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1902494,GO:1903046,GO:1903047,GO:1990204,GO:1990234","1.8.1.4","ko:K00382,ko:K17583","ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200","M00009,M00011,M00036,M00307,M00532","R00209,R01221,R01698,R03815,R07618,R08549","RC00004,RC00022,RC00583,RC02742,RC02833,RC02834","br01601,ko00000,ko00001,ko00002,ko01000,ko01009,ko04147","-","-","-","Pyr_redox_2,Pyr_redox_dim"
"OG0012696","gene_11001.t1",9e-94,274,"2ET4M@1|root,2SVIN@2759|Eukaryota,3A8RR@33154|Opisthokonta,3P7NT@4751|Fungi,3QYFZ@4890|Ascomycota,20I8V@147545|Eurotiomycetes,3S94R@5042|Eurotiales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0012696","gene_11001.t1",0,1025,"KOG0254@1|root,KOG0254@2759|Eukaryota,38BKC@33154|Opisthokonta,3NVJ9@4751|Fungi,3QJHG@4890|Ascomycota,20FCE@147545|Eurotiomycetes,3S2T4@5042|Eurotiales","4751|Fungi","P","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","-","-","-","-","-","-","-","-","-","-","-","-","Sugar_tr"
"OG0012696","gene_11001.t1",0,1338,"COG4934@1|root,2QTN1@2759|Eukaryota,38V3Y@33154|Opisthokonta,3NZFI@4751|Fungi,3QSZ1@4890|Ascomycota,20SZ8@147545|Eurotiomycetes,3SFCW@5042|Eurotiales","4751|Fungi","O","Pro-kumamolisin, activation domain","-","-","3.4.14.9","ko:K01279","ko04142,map04142","-","-","-","ko00000,ko00001,ko01000,ko01002,ko03110,ko04147","-","-","-","Peptidase_S8,Pro-kuma_activ"
"OG0012697","gene_03189.t1",0,1260,"2D1PW@1|root,2SITX@2759|Eukaryota,39KX5@33154|Opisthokonta,3P1A8@4751|Fungi,3QSU5@4890|Ascomycota,20F3R@147545|Eurotiomycetes,3S8QM@5042|Eurotiales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Zn_clus"
"OG0012697","gene_03189.t1",0,1079,"COG1485@1|root,KOG2383@2759|Eukaryota,38DES@33154|Opisthokonta,3NV41@4751|Fungi,3QMKK@4890|Ascomycota,20CKB@147545|Eurotiomycetes,3S54Y@5042|Eurotiales","4751|Fungi","S","Mitochondrial ATPase (Afg1)","AFG1","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006508,GO:0006515,GO:0006605,GO:0006625,GO:0006807,GO:0006810,GO:0006886,GO:0006950,GO:0006979,GO:0006996,GO:0007031,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0015031,GO:0015833,GO:0015919,GO:0016020,GO:0016043,GO:0016462,GO:0016558,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017038,GO:0017111,GO:0019538,GO:0019866,GO:0030163,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0033036,GO:0033365,GO:0033554,GO:0034599,GO:0034613,GO:0042221,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043574,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044743,GO:0045184,GO:0046907,GO:0050896,GO:0051179,GO:0051234,GO:0051603,GO:0051641,GO:0051649,GO:0051716,GO:0055085,GO:0065002,GO:0070727,GO:0070887,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071840,GO:0072594,GO:0072662,GO:0072663,GO:1901564,GO:1901565,GO:1901575","3.6.4.7","ko:K18798","-","-","-","-","ko00000,ko01000,ko03029","-","-","-","AFG1_ATPase"
"OG0012697","gene_03189.t1",2.47e-05,52.8,"2E70B@1|root,2SDNG@2759|Eukaryota,3ACZD@33154|Opisthokonta,3P8VI@4751|Fungi,3R0MK@4890|Ascomycota","4751|Fungi","O","Ring finger","-","-","-","-","-","-","-","-","-","-","-","-","zf-RING_2,zf-rbx1"
"OG0012697","gene_03189.t1",0,1128,"COG2272@1|root,KOG1516@2759|Eukaryota,39RJR@33154|Opisthokonta,3NZZY@4751|Fungi,3QRVU@4890|Ascomycota,20DH7@147545|Eurotiomycetes,3SBKN@5042|Eurotiales","4751|Fungi","I","Belongs to the type-B carboxylesterase lipase family","-","-","-","-","-","-","-","-","-","-","-","-","COesterase"
"OG0012697","gene_03189.t1",3.57e-37,139,"2C1RY@1|root,2SQUP@2759|Eukaryota,3A6CQ@33154|Opisthokonta,3P5DM@4751|Fungi,3QX7D@4890|Ascomycota,20I8J@147545|Eurotiomycetes,3S925@5042|Eurotiales","4751|Fungi","S","Domain of unknown function (DUF202)","-","-","-","-","-","-","-","-","-","-","-","-","DUF202"
"OG0012697","gene_03189.t1",1.58e-53,171,"2CBRX@1|root,2SZ8H@2759|Eukaryota","2759|Eukaryota","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0012703","gene_10506.t1",9.05e-277,758,"COG1028@1|root,KOG1205@2759|Eukaryota,39UZ3@33154|Opisthokonta,3NZV9@4751|Fungi,3QP4F@4890|Ascomycota,20E0X@147545|Eurotiomycetes,3S7RZ@5042|Eurotiales","4751|Fungi","Q","short chain dehydrogenase reductase family protein","ADI1","-","-","-","-","-","-","-","-","-","-","-","adh_short"
"OG0012703","gene_10506.t1",0,1331,"COG1252@1|root,KOG2495@2759|Eukaryota,38G4F@33154|Opisthokonta,3NVY5@4751|Fungi,3QJRT@4890|Ascomycota,20B23@147545|Eurotiomycetes,3S665@5042|Eurotiales","4751|Fungi","C","NADH-ubiquinone oxidoreductase 64 kDa subunit","-","-","1.6.99.3","ko:K03885","ko00190,map00190","-","-","-","ko00000,ko00001,ko01000","-","-","-","EF-hand_1,EF-hand_5,Pyr_redox_2"
"OG0012703","gene_10506.t1",0,1540,"KOG0039@1|root,KOG0039@2759|Eukaryota,38E8V@33154|Opisthokonta,3NUJC@4751|Fungi,3QQAP@4890|Ascomycota,20FF9@147545|Eurotiomycetes,3S7T5@5042|Eurotiales","4751|Fungi","PQ","reductase","-","GO:0000293,GO:0003674,GO:0003824,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0010106,GO:0016491,GO:0016722,GO:0016723,GO:0019725,GO:0030003,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042592,GO:0042594,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051716,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0071496,GO:0098771","-","-","-","-","-","-","-","-","-","-","FAD_binding_8,Ferric_reduct,NAD_binding_6"
"OG0012703","gene_10506.t1",5.82e-234,653,"COG1028@1|root,KOG1201@2759|Eukaryota,38DUA@33154|Opisthokonta,3NUZA@4751|Fungi,3QKVC@4890|Ascomycota,20C1N@147545|Eurotiomycetes,3S6DU@5042|Eurotiales","4751|Fungi","Q","Belongs to the short-chain dehydrogenases reductases (SDR) family","-","-","-","-","-","-","-","-","-","-","-","-","adh_short"
"OG0012703","gene_10506.t1",1.39e-171,484,"COG0328@1|root,KOG3752@2759|Eukaryota,3A4IK@33154|Opisthokonta,3P42J@4751|Fungi,3QVS3@4890|Ascomycota,20J4B@147545|Eurotiomycetes,3S8YK@5042|Eurotiales","4751|Fungi","L","RNase H","-","-","3.1.26.4","ko:K03469","ko03030,map03030","-","-","-","ko00000,ko00001,ko01000,ko03032","-","-","-","RNase_H"
"OG0012713","gene_11430.t1",1.23e-120,347,"2CY33@1|root,2S1MP@2759|Eukaryota,39U10@33154|Opisthokonta,3NZEG@4751|Fungi,3QR7X@4890|Ascomycota,20GP8@147545|Eurotiomycetes,3S4NM@5042|Eurotiales","4751|Fungi","S","NPP1 domain protein","-","-","-","-","-","-","-","-","-","-","-","-","NPP1"
"OG0012713","gene_11430.t1",0,985,"2E2YK@1|root,2SA4F@2759|Eukaryota,39YQH@33154|Opisthokonta,3P0F4@4751|Fungi,3QSUF@4890|Ascomycota,20GTS@147545|Eurotiomycetes,3SE8M@5042|Eurotiales","4751|Fungi","S","CCCH zinc finger protein","-","-","-","-","-","-","-","-","-","-","-","-","NUFIP1,zf-CCCH"
"OG0012713","gene_11430.t1",0,5544,"2CKSY@1|root,2QUAK@2759|Eukaryota,39UXC@33154|Opisthokonta,3NTXK@4751|Fungi,3QP9K@4890|Ascomycota,20FFE@147545|Eurotiomycetes,3S2WI@5042|Eurotiales","4751|Fungi","I","Glycosyl transferase","-","-","-","-","-","-","-","-","-","-","-","-","DUF3492,Glyco_trans_1_4,Glycos_transf_1"
"OG0012713","gene_11430.t1",3.37e-107,309,"COG5045@1|root,KOG3344@2759|Eukaryota,3A3IE@33154|Opisthokonta,3P3VQ@4751|Fungi,3QMD2@4890|Ascomycota,20EUK@147545|Eurotiomycetes,3S3WV@5042|Eurotiales","4751|Fungi","J","40S ribosomal protein S10b","-","GO:0000028,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006403,GO:0006405,GO:0006407,GO:0006412,GO:0006518,GO:0006611,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0008104,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0015935,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0031503,GO:0032991,GO:0033036,GO:0034613,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051029,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0065003,GO:0070727,GO:0070925,GO:0071166,GO:0071426,GO:0071428,GO:0071702,GO:0071704,GO:0071705,GO:0071826,GO:0071840,GO:0097064,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904","-","ko:K02947","ko03010,map03010","M00177","-","-","br01610,ko00000,ko00001,ko00002,ko03011","-","-","-","S10_plectin"
"OG0012713","gene_11430.t1",2.97e-280,773,"2D2A8@1|root,2SM3F@2759|Eukaryota,39K6M@33154|Opisthokonta,3Q4JJ@4751|Fungi,3RMTD@4890|Ascomycota,20U9W@147545|Eurotiomycetes,3SE83@5042|Eurotiales","4751|Fungi","S","GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain","-","-","-","-","-","-","-","-","-","-","-","-","Fungal_trans,Zn_clus"
"OG0012713","gene_11430.t1",8.72e-09,58.5,"2CUX9@1|root,2RPJW@2759|Eukaryota,38TAG@33154|Opisthokonta,3PVVD@4751|Fungi,3RE7B@4890|Ascomycota,20QQZ@147545|Eurotiomycetes,3B5WZ@33183|Onygenales","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0012713","gene_11430.t1",1.57e-43,160,"2ESXS@1|root,2SVDE@2759|Eukaryota,3ABV1@33154|Opisthokonta,3P8S2@4751|Fungi","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","UbiA"
"OG0012721","gene_04425.t1",1.19e-244,681,"2B3ET@1|root,2S0ET@2759|Eukaryota,39V41@33154|Opisthokonta,3NY13@4751|Fungi,3QQIZ@4890|Ascomycota,20F1P@147545|Eurotiomycetes,3S2X2@5042|Eurotiales","4751|Fungi","U","APSES transcription factor","-","GO:0000003,GO:0000280,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005637,GO:0005639,GO:0006996,GO:0007049,GO:0007059,GO:0007127,GO:0008150,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0019866,GO:0022402,GO:0022414,GO:0031090,GO:0031224,GO:0031229,GO:0031300,GO:0031301,GO:0031965,GO:0031967,GO:0031975,GO:0032991,GO:0034397,GO:0034398,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044446,GO:0044453,GO:0044464,GO:0044820,GO:0044821,GO:0045132,GO:0045141,GO:0045143,GO:0048285,GO:0050000,GO:0051179,GO:0051234,GO:0051276,GO:0051303,GO:0051321,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0061982,GO:0070192,GO:0070197,GO:0071840,GO:0090220,GO:0097240,GO:0098796,GO:0098813,GO:0120109,GO:0140013,GO:1903046,GO:1990862","-","-","-","-","-","-","-","-","-","-","-"
"OG0012721","gene_04425.t1",6.77e-247,678,"COG5019@1|root,KOG1547@2759|Eukaryota,38CPR@33154|Opisthokonta,3NUHB@4751|Fungi,3QJJP@4890|Ascomycota,20AMS@147545|Eurotiomycetes,3S7F0@5042|Eurotiales","4751|Fungi","DTZ","Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family","CDC10","GO:0000003,GO:0000131,GO:0000144,GO:0000166,GO:0000278,GO:0000280,GO:0000281,GO:0000399,GO:0000910,GO:0000921,GO:0001400,GO:0001410,GO:0001411,GO:0001882,GO:0001883,GO:0003006,GO:0003674,GO:0003824,GO:0003924,GO:0005198,GO:0005488,GO:0005515,GO:0005525,GO:0005543,GO:0005545,GO:0005575,GO:0005622,GO:0005623,GO:0005628,GO:0005737,GO:0005819,GO:0005826,GO:0005856,GO:0005874,GO:0005876,GO:0005933,GO:0005935,GO:0005937,GO:0005938,GO:0005940,GO:0006033,GO:0006810,GO:0006996,GO:0007010,GO:0007049,GO:0007097,GO:0007163,GO:0008104,GO:0008150,GO:0008289,GO:0009405,GO:0009653,GO:0009987,GO:0010314,GO:0010458,GO:0010927,GO:0015629,GO:0015630,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019953,GO:0019954,GO:0022402,GO:0022413,GO:0022414,GO:0022607,GO:0022610,GO:0030011,GO:0030154,GO:0030427,GO:0030428,GO:0030435,GO:0030436,GO:0030437,GO:0030447,GO:0030448,GO:0030863,GO:0030864,GO:0031097,GO:0031105,GO:0031106,GO:0031321,GO:0031505,GO:0032120,GO:0032151,GO:0032153,GO:0032155,GO:0032156,GO:0032160,GO:0032161,GO:0032185,GO:0032502,GO:0032505,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032947,GO:0032989,GO:0032991,GO:0033036,GO:0033037,GO:0034293,GO:0034622,GO:0035091,GO:0035639,GO:0036094,GO:0036391,GO:0040007,GO:0042763,GO:0042764,GO:0042995,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043332,GO:0043933,GO:0043934,GO:0043935,GO:0043936,GO:0044085,GO:0044091,GO:0044182,GO:0044403,GO:0044406,GO:0044419,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044463,GO:0044464,GO:0044703,GO:0044770,GO:0044772,GO:0045229,GO:0046907,GO:0048285,GO:0048468,GO:0048646,GO:0048856,GO:0048869,GO:0051179,GO:0051234,GO:0051286,GO:0051301,GO:0051321,GO:0051640,GO:0051641,GO:0051647,GO:0051649,GO:0051656,GO:0051704,GO:0061024,GO:0061640,GO:0065003,GO:0070273,GO:0070583,GO:0070783,GO:0070925,GO:0070938,GO:0071554,GO:0071555,GO:0071709,GO:0071840,GO:0071852,GO:0071944,GO:0072687,GO:0097159,GO:0097367,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099568,GO:0099738,GO:0120025,GO:0120038,GO:0120104,GO:0140014,GO:1901265,GO:1901363,GO:1901981,GO:1903046,GO:1903047","-","ko:K16938","ko05100,map05100","-","-","-","ko00000,ko00001,ko04147,ko04812","-","-","-","Septin"
"OG0012721","gene_04425.t1",4.82e-216,600,"2D18E@1|root,2SH4E@2759|Eukaryota,39Z35@33154|Opisthokonta,3NZ63@4751|Fungi,3QJMW@4890|Ascomycota,20GEF@147545|Eurotiomycetes","4751|Fungi","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"OG0012721","gene_04425.t1",0,933,"KOG1382@1|root,KOG1382@2759|Eukaryota,38INN@33154|Opisthokonta,3P0RR@4751|Fungi,3QRNM@4890|Ascomycota,20FT1@147545|Eurotiomycetes,3S6IM@5042|Eurotiales","4751|Fungi","U","Belongs to the histidine acid phosphatase family","PHO5","GO:0000322,GO:0000323,GO:0000324,GO:0001403,GO:0003674,GO:0003824,GO:0003993,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005783,GO:0006725,GO:0006766,GO:0006767,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007124,GO:0007154,GO:0008150,GO:0008152,GO:0008361,GO:0009267,GO:0009277,GO:0009605,GO:0009987,GO:0009991,GO:0012505,GO:0016036,GO:0016043,GO:0016049,GO:0016311,GO:0016462,GO:0016787,GO:0016788,GO:0016791,GO:0016817,GO:0016818,GO:0017111,GO:0017144,GO:0030287,GO:0030312,GO:0030447,GO:0031667,GO:0031668,GO:0031669,GO:0032535,GO:0033554,GO:0034641,GO:0036267,GO:0040007,GO:0042578,GO:0042594,GO:0042597,GO:0042723,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044182,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0047429,GO:0050896,GO:0051716,GO:0065007,GO:0065008,GO:0070783,GO:0071496,GO:0071704,GO:0071840,GO:0071944,GO:0072527,GO:0090066,GO:1901360,GO:1901564","3.1.3.2","ko:K01078","ko00730,ko00740,ko01100,map00730,map00740,map01100","-","R00548,R02135","RC00017","ko00000,ko00001,ko01000","-","-","iMM904.YAR071W,iND750.YAR071W","His_Phos_2"
"OG0012721","gene_04425.t1",2.36e-154,434,"2D02I@1|root,2SCJ7@2759|Eukaryota,3A6KH@33154|Opisthokonta,3P6CB@4751|Fungi,3QY5U@4890|Ascomycota","4751|Fungi","S","Intracellular hyphae protein 1","-","-","-","-","-","-","-","-","-","-","-","-","LysM"
"OG0012744","gene_12284.t1",2.21e-98,325,"KOG1075@1|root,KOG1075@2759|Eukaryota,39XVS@33154|Opisthokonta,3P0R9@4751|Fungi,3QK2F@4890|Ascomycota,20MIR@147545|Eurotiomycetes,3SA53@5042|Eurotiales","4751|Fungi","S","Encoded by","-","-","-","-","-","-","-","-","-","-","-","-","Exo_endo_phos_2,RVT_1,zf-CCHC"
"OG0012744","gene_12284.t1",7.78e-165,460,"COG2365@1|root,KOG1572@2759|Eukaryota,3A0SP@33154|Opisthokonta,3P23A@4751|Fungi,3QNNP@4890|Ascomycota,20D8M@147545|Eurotiomycetes","4751|Fungi","V","Tyrosine phosphatase","SIW14","GO:0003674,GO:0003824,GO:0004721,GO:0004725,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006897,GO:0006996,GO:0007010,GO:0007015,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016192,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0023052,GO:0030029,GO:0030036,GO:0035335,GO:0036211,GO:0042578,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0051179,GO:0051234,GO:0071704,GO:0071840,GO:0097435,GO:0098657,GO:0140096,GO:1901564","3.1.3.48","ko:K18045","-","-","-","-","ko00000,ko01000,ko01009","-","-","-","Y_phosphatase2"
"OG0012744","gene_12284.t1",0,1838,"COG4354@1|root,KOG1077@2759|Eukaryota,38EKD@33154|Opisthokonta,3NUVX@4751|Fungi,3QKD8@4890|Ascomycota,20DKI@147545|Eurotiomycetes,3S6J5@5042|Eurotiales","4751|Fungi","U","Adaptins are components of the adaptor complexes which link clathrin to receptors in coated vesicles. Clathrin-associated protein complexes are believed to interact with the cytoplasmic tails of membrane proteins, leading to their selection and concentration","-","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005905,GO:0005933,GO:0005935,GO:0005938,GO:0006810,GO:0006886,GO:0006897,GO:0006898,GO:0008104,GO:0008150,GO:0012505,GO:0012506,GO:0015031,GO:0015833,GO:0016020,GO:0016192,GO:0030117,GO:0030118,GO:0030119,GO:0030120,GO:0030122,GO:0030125,GO:0030128,GO:0030131,GO:0030132,GO:0030135,GO:0030136,GO:0030139,GO:0030276,GO:0030427,GO:0030659,GO:0030662,GO:0030665,GO:0030666,GO:0030669,GO:0030674,GO:0031090,GO:0031410,GO:0031982,GO:0032153,GO:0032991,GO:0033036,GO:0034613,GO:0035615,GO:0038024,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044464,GO:0045184,GO:0045334,GO:0046907,GO:0048475,GO:0051179,GO:0051234,GO:0051285,GO:0051286,GO:0051641,GO:0051649,GO:0060090,GO:0070727,GO:0071702,GO:0071705,GO:0071944,GO:0072583,GO:0097708,GO:0098588,GO:0098657,GO:0098748,GO:0098796,GO:0098797,GO:0098805,GO:0099568,GO:0099738","-","ko:K11824","ko04144,ko04721,ko04961,ko05016,map04144,map04721,map04961,map05016","-","-","-","ko00000,ko00001,ko04131,ko04147","-","-","-","Adaptin_N,Alpha_adaptinC2,Alpha_adaptin_C"
