Orthogroup,query,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,blast hits,best hit (e-value|query coverage|percent identity),interproscan result,found,fpkm
OG0010979,gene_09645.t1,0,1286,"KOG1125@1|root,KOG1125@2759|Eukaryota,38C1T@33154|Opisthokonta,3NUGJ@4751|Fungi,3QK59@4890|Ascomycota,20BMT@147545|Eurotiomycetes,3S5ND@5042|Eurotiales",4751|Fungi,S,Peroxisomal targeting,PEX5,"GO:0000268,GO:0003674,GO:0005048,GO:0005052,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005778,GO:0005829,GO:0006082,GO:0006605,GO:0006625,GO:0006629,GO:0006631,GO:0006635,GO:0006810,GO:0006886,GO:0006996,GO:0007031,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0015031,GO:0015833,GO:0015919,GO:0016020,GO:0016042,GO:0016043,GO:0016054,GO:0016558,GO:0016560,GO:0017038,GO:0019395,GO:0019752,GO:0030258,GO:0030674,GO:0031090,GO:0031903,GO:0032787,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0034440,GO:0034613,GO:0042277,GO:0042579,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043574,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0044743,GO:0045184,GO:0046395,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0055114,GO:0060090,GO:0065002,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071840,GO:0072329,GO:0072594,GO:0072662,GO:0072663,GO:0098588,GO:0098805,GO:1901575,GO:1990351,GO:1990415,GO:1990429",-,"ko:K12261,ko:K13342","ko04146,map04146",-,-,-,"ko00000,ko00001,ko01000,ko04131",3.A.20.1,-,-,"TPR_1,TPR_16,TPR_2,TPR_8",,,,,
OG0011564,gene_10179.t1,0,1821,"COG1877@1|root,KOG1050@2759|Eukaryota,38CEK@33154|Opisthokonta,3NU3V@4751|Fungi,3QMPC@4890|Ascomycota,20B0C@147545|Eurotiomycetes,3S49K@5042|Eurotiales",4751|Fungi,G,"Alpha,alpha-trehalose-phosphate synthase subunit TPS2",TPS2,"GO:0003674,GO:0003824,GO:0004805,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005946,GO:0005975,GO:0005984,GO:0005991,GO:0005992,GO:0006793,GO:0006796,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009266,GO:0009311,GO:0009312,GO:0009408,GO:0009628,GO:0009987,GO:0016051,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0032991,GO:0033554,GO:0034605,GO:0034637,GO:0042578,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044424,GO:0044444,GO:0044464,GO:0046351,GO:0050896,GO:0051716,GO:0070413,GO:0071704,GO:1901576,GO:1902494,GO:1990234","2.4.1.15,3.1.3.12",ko:K16055,"ko00500,ko01100,map00500,map01100",-,"R02737,R02778","RC00005,RC00017,RC00049,RC02748","ko00000,ko00001,ko01000,ko01003",-,GT20,-,"Glyco_transf_20,Trehalose_PPase",,,,,
OG0012703,gene_10506.t1,0,1540,"KOG0039@1|root,KOG0039@2759|Eukaryota,38E8V@33154|Opisthokonta,3NUJC@4751|Fungi,3QQAP@4890|Ascomycota,20FF9@147545|Eurotiomycetes,3S7T5@5042|Eurotiales",4751|Fungi,PQ,reductase,-,"GO:0000293,GO:0003674,GO:0003824,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0010106,GO:0016491,GO:0016722,GO:0016723,GO:0019725,GO:0030003,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042592,GO:0042594,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051716,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0055114,GO:0065007,GO:0065008,GO:0071496,GO:0098771",-,-,-,-,-,-,-,-,-,-,"FAD_binding_8,Ferric_reduct,NAD_binding_6",,,,,
OG0013912,gene_10545.t1,0,1081,"KOG0255@1|root,KOG0255@2759|Eukaryota,38C4U@33154|Opisthokonta,3NYEZ@4751|Fungi,3QN9P@4890|Ascomycota,20Q6K@147545|Eurotiomycetes,3SB1S@5042|Eurotiales",4751|Fungi,S,Major Facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1,,,,,
OG0015549,gene_10563.t1,0,1369,"COG0323@1|root,KOG1979@2759|Eukaryota,38E16@33154|Opisthokonta,3NUYJ@4751|Fungi,3QK23@4890|Ascomycota,20BFF@147545|Eurotiomycetes,3S4VS@5042|Eurotiales",4751|Fungi,L,DNA mismatch repair protein,mlh1,"GO:0000003,GO:0000166,GO:0000228,GO:0000280,GO:0000710,GO:0000713,GO:0000793,GO:0000794,GO:0000795,GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005712,GO:0005737,GO:0005739,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007127,GO:0007131,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022402,GO:0022414,GO:0030554,GO:0031974,GO:0031981,GO:0032300,GO:0032389,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033554,GO:0034641,GO:0035639,GO:0035825,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0046483,GO:0048285,GO:0050896,GO:0051321,GO:0051716,GO:0061982,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0097587,GO:0099086,GO:0140013,GO:1901265,GO:1901360,GO:1901363,GO:1903046,GO:1990391",-,ko:K08734,"ko01524,ko03430,ko03460,ko05200,ko05210,ko05213,ko05226,map01524,map03430,map03460,map05200,map05210,map05213,map05226",M00295,-,-,"ko00000,ko00001,ko00002,ko03400",-,-,-,"DNA_mis_repair,HATPase_c_3,Mlh1_C",,,,,
OG0012003,gene_10723.t1,0,971,"COG0513@1|root,KOG0331@2759|Eukaryota,38D0V@33154|Opisthokonta,3NW4Z@4751|Fungi,3QMA5@4890|Ascomycota,20ENX@147545|Eurotiomycetes,3S41D@5042|Eurotiales",4751|Fungi,A,Belongs to the DEAD box helicase family,DBP2,"GO:0000166,GO:0000184,GO:0000956,GO:0003674,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005739,GO:0006139,GO:0006364,GO:0006396,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008026,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010501,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016072,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019222,GO:0019439,GO:0022607,GO:0022613,GO:0022618,GO:0030554,GO:0031974,GO:0031981,GO:0032553,GO:0032555,GO:0032559,GO:0034470,GO:0034622,GO:0034641,GO:0034655,GO:0034660,GO:0035639,GO:0036094,GO:0042254,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043632,GO:0043633,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065003,GO:0065007,GO:0070013,GO:0070035,GO:0071042,GO:0071047,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1990120",3.6.4.13,ko:K12823,"ko03040,ko05202,ko05205,map03040,map05202,map05205",-,-,-,"ko00000,ko00001,ko01000,ko03009,ko03041",-,-,-,"DEAD,Helicase_C",,,,,
OG0012003,gene_10724.t1,0,1110,"COG0351@1|root,KOG2598@2759|Eukaryota,38DYW@33154|Opisthokonta,3NYCI@4751|Fungi,3QPCU@4890|Ascomycota,20G0V@147545|Eurotiomycetes,3S2SM@5042|Eurotiales",4751|Fungi,HK,Thiamin biosynthesis protein (Thi-4),THI20,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006725,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008902,GO:0008972,GO:0009056,GO:0009058,GO:0009110,GO:0009111,GO:0009228,GO:0009230,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016776,GO:0016787,GO:0016810,GO:0017144,GO:0018130,GO:0019438,GO:0019439,GO:0034641,GO:0042364,GO:0042365,GO:0042723,GO:0042724,GO:0042725,GO:0042737,GO:0044237,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044272,GO:0044273,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0050334,GO:0071704,GO:0072527,GO:0072528,GO:0072529,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576","2.7.1.49,2.7.4.7,3.5.99.2",ko:K00877,"ko00730,ko01100,map00730,map01100",M00127,"R02133,R03471,R04509,R09993","RC00002,RC00017,RC00224,RC00652,RC02832","ko00000,ko00001,ko00002,ko01000",-,-,"iMM904.YOL055C,iND750.YOL055C","Phos_pyr_kin,TENA_THI-4",,,,,
OG0013948,gene_10984.t1,7.10E-252,697,"2CUVJ@1|root,2RPCG@2759|Eukaryota,38T2T@33154|Opisthokonta,3PUSI@4751|Fungi,3RE11@4890|Ascomycota,20QHF@147545|Eurotiomycetes,3SCRR@5042|Eurotiales",4751|Fungi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
OG0012696,gene_11001.t1,0,1338,"COG4934@1|root,2QTN1@2759|Eukaryota,38V3Y@33154|Opisthokonta,3NZFI@4751|Fungi,3QSZ1@4890|Ascomycota,20SZ8@147545|Eurotiomycetes,3SFCW@5042|Eurotiales",4751|Fungi,O,"Pro-kumamolisin, activation domain",-,-,3.4.14.9,ko:K01279,"ko04142,map04142",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko03110,ko04147",-,-,-,"Peptidase_S8,Pro-kuma_activ",,,,,
OG0013917,gene_11131.t1,0,1209,"COG2303@1|root,KOG1238@2759|Eukaryota,38UEK@33154|Opisthokonta,3NWDN@4751|Fungi,3QJNB@4890|Ascomycota,20BXA@147545|Eurotiomycetes,3S52K@5042|Eurotiales",4751|Fungi,E,Dehydrogenase,-,-,-,-,-,-,-,-,-,-,-,-,"GMC_oxred_C,GMC_oxred_N",,,,,
OG0012289,gene_11189.t1,0,1925,"COG0474@1|root,KOG0202@2759|Eukaryota,38B7J@33154|Opisthokonta,3NWN1@4751|Fungi,3QJW5@4890|Ascomycota,20BU9@147545|Eurotiomycetes,3S3K8@5042|Eurotiales",4751|Fungi,P,This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium,-,-,3.6.3.8,ko:K05853,"ko04020,ko04022,ko04972,ko05010,map04020,map04022,map04972,map05010",-,-,-,"ko00000,ko00001,ko01000",3.A.3.2,-,-,"Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3",,,,,
OG0013487,gene_11301.t1,0,1362,"COG1501@1|root,KOG1066@2759|Eukaryota,39SCP@33154|Opisthokonta,3NYD1@4751|Fungi,3QRIE@4890|Ascomycota,20FJC@147545|Eurotiomycetes,3SAJR@5042|Eurotiales",4751|Fungi,G,Belongs to the glycosyl hydrolase 31 family,-,-,3.2.1.177,ko:K01811,-,-,-,-,"ko00000,ko01000",-,GH31,-,Glyco_hydro_31,,,,,
OG0015834,gene_11375.t1,0,1975,"KOG1952@1|root,KOG1952@2759|Eukaryota,38HDB@33154|Opisthokonta,3NUMP@4751|Fungi,3QMI3@4890|Ascomycota,20AW7@147545|Eurotiomycetes,3SA7Y@5042|Eurotiales",4751|Fungi,K,ZnF_NFX,FAP1,"GO:0000122,GO:0000976,GO:0000977,GO:0000981,GO:0000982,GO:0001012,GO:0001067,GO:0001078,GO:0001227,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0003824,GO:0004842,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006464,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0016567,GO:0016740,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019787,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032446,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0036211,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0046872,GO:0046914,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0061630,GO:0061659,GO:0065007,GO:0070647,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140096,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141",-,ko:K12236,"ko05165,map05165",-,-,-,"ko00000,ko00001,ko03000,ko04121",-,-,-,"R3H,zf-NF-X1",,,,,
OG0012713,gene_11430.t1,0,5544,"2CKSY@1|root,2QUAK@2759|Eukaryota,39UXC@33154|Opisthokonta,3NTXK@4751|Fungi,3QP9K@4890|Ascomycota,20FFE@147545|Eurotiomycetes,3S2WI@5042|Eurotiales",4751|Fungi,I,Glycosyl transferase,-,-,-,-,-,-,-,-,-,-,-,-,"DUF3492,Glyco_trans_1_4,Glycos_transf_1",,,,,
OG0015408,gene_11576.t1,0,1223,"28YU7@1|root,2R5N9@2759|Eukaryota,39GU4@33154|Opisthokonta,3NVUX@4751|Fungi,3QSA2@4890|Ascomycota,20U8V@147545|Eurotiomycetes,3SA94@5042|Eurotiales",4751|Fungi,G,Belongs to the glycosyl hydrolase 32 family,-,-,3.2.1.26,ko:K01193,"ko00052,ko00500,ko01100,map00052,map00500,map01100",-,"R00801,R00802,R02410,R03635,R03921,R06088","RC00028,RC00077","ko00000,ko00001,ko01000",-,GH32,-,"Glyco_hydro_32C,Glyco_hydro_32N",,,,,
OG0015602,gene_11629.t1,0,2076,"KOG0694@1|root,KOG0694@2759|Eukaryota,38B5Z@33154|Opisthokonta,3NVXF@4751|Fungi,3QKNV@4890|Ascomycota,20D4V@147545|Eurotiomycetes,3S7DG@5042|Eurotiales",4751|Fungi,T,Protein kinase c,PKC1,"GO:0000166,GO:0000278,GO:0000281,GO:0000910,GO:0000935,GO:0001726,GO:0001932,GO:0001933,GO:0001934,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004697,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005826,GO:0005829,GO:0005856,GO:0005886,GO:0005933,GO:0005935,GO:0005938,GO:0005979,GO:0006109,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006886,GO:0006914,GO:0006996,GO:0007010,GO:0007015,GO:0007049,GO:0007105,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008284,GO:0008286,GO:0008360,GO:0009056,GO:0009272,GO:0009719,GO:0009725,GO:0009888,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009987,GO:0010033,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010562,GO:0010563,GO:0010564,GO:0010565,GO:0010603,GO:0010604,GO:0010605,GO:0010606,GO:0010638,GO:0010675,GO:0010676,GO:0010746,GO:0010748,GO:0010827,GO:0010828,GO:0010906,GO:0010907,GO:0010918,GO:0010941,GO:0010962,GO:0010981,GO:0015031,GO:0015629,GO:0015833,GO:0016020,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018105,GO:0018193,GO:0018209,GO:0019216,GO:0019217,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0022402,GO:0022603,GO:0022604,GO:0023052,GO:0030029,GO:0030036,GO:0030154,GO:0030242,GO:0030334,GO:0030335,GO:0030427,GO:0030428,GO:0030554,GO:0030855,GO:0030863,GO:0030864,GO:0030879,GO:0031106,GO:0031252,GO:0031253,GO:0031256,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031329,GO:0031331,GO:0031334,GO:0031338,GO:0031340,GO:0031399,GO:0031400,GO:0031401,GO:0031974,GO:0031981,GO:0031998,GO:0032000,GO:0032153,GO:0032155,GO:0032156,GO:0032160,GO:0032165,GO:0032185,GO:0032186,GO:0032268,GO:0032269,GO:0032270,GO:0032368,GO:0032369,GO:0032386,GO:0032388,GO:0032501,GO:0032502,GO:0032506,GO:0032553,GO:0032555,GO:0032559,GO:0032587,GO:0032868,GO:0032869,GO:0032870,GO:0032878,GO:0032879,GO:0032880,GO:0032881,GO:0032885,GO:0032890,GO:0032891,GO:0032948,GO:0032949,GO:0032950,GO:0032951,GO:0032952,GO:0032953,GO:0032991,GO:0032995,GO:0033036,GO:0033043,GO:0033157,GO:0034613,GO:0034762,GO:0034763,GO:0034764,GO:0034765,GO:0034766,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0040012,GO:0040017,GO:0042127,GO:0042221,GO:0042325,GO:0042326,GO:0042327,GO:0042391,GO:0042546,GO:0042886,GO:0042981,GO:0042995,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043255,GO:0043269,GO:0043271,GO:0043412,GO:0043434,GO:0043467,GO:0044070,GO:0044085,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044463,GO:0044464,GO:0045184,GO:0045444,GO:0045725,GO:0045834,GO:0045838,GO:0045913,GO:0045923,GO:0045936,GO:0045937,GO:0046320,GO:0046321,GO:0046324,GO:0046326,GO:0046907,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0050730,GO:0050732,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0050994,GO:0050996,GO:0051049,GO:0051050,GO:0051051,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051246,GO:0051247,GO:0051248,GO:0051252,GO:0051270,GO:0051272,GO:0051301,GO:0051641,GO:0051649,GO:0051716,GO:0051726,GO:0051881,GO:0055085,GO:0060211,GO:0060237,GO:0060255,GO:0060341,GO:0060429,GO:0060548,GO:0060627,GO:0060644,GO:0061013,GO:0061180,GO:0061640,GO:0061919,GO:0062012,GO:0062013,GO:0065002,GO:0065007,GO:0065008,GO:0070013,GO:0070201,GO:0070727,GO:0070873,GO:0070875,GO:0070887,GO:0070938,GO:0071156,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071554,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071840,GO:0071852,GO:0071944,GO:0080090,GO:0090087,GO:0090313,GO:0090314,GO:0090316,GO:0090334,GO:0097159,GO:0097367,GO:0097435,GO:0098590,GO:0099568,GO:0120025,GO:0120038,GO:0120105,GO:0140096,GO:1900151,GO:1901265,GO:1901363,GO:1901564,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902115,GO:1902117,GO:1903047,GO:1903311,GO:1903338,GO:1903533,GO:1903792,GO:1903827,GO:1903829,GO:1903959,GO:1903960,GO:1904951,GO:1905475,GO:1905477,GO:1905952,GO:1905953,GO:2000112,GO:2000145,GO:2000147,GO:2000191,GO:2000192,GO:2000769",2.7.11.13,"ko:K02677,ko:K18050","ko01521,ko04010,ko04011,ko04012,ko04014,ko04015,ko04020,ko04022,ko04066,ko04070,ko04071,ko04072,ko04139,ko04150,ko04151,ko04261,ko04270,ko04310,ko04360,ko04370,ko04371,ko04510,ko04530,ko04540,ko04650,ko04664,ko04666,ko04670,ko04713,ko04720,ko04723,ko04724,ko04725,ko04726,ko04727,ko04728,ko04730,ko04745,ko04750,ko04911,ko04912,ko04916,ko04918,ko04919,ko04921,ko04925,ko04926,ko04930,ko04931,ko04933,ko04960,ko04961,ko04970,ko04971,ko04972,ko05031,ko05032,ko05110,ko05130,ko05143,ko05146,ko05161,ko05164,ko05200,ko05205,ko05206,ko05214,ko05223,ko05225,ko05231,map01521,map04010,map04011,map04012,map04014,map04015,map04020,map04022,map04066,map04070,map04071,map04072,map04139,map04150,map04151,map04261,map04270,map04310,map04360,map04370,map04371,map04510,map04530,map04540,map04650,map04664,map04666,map04670,map04713,map04720,map04723,map04724,map04725,map04726,map04727,map04728,map04730,map04745,map04750,map04911,map04912,map04916,map04918,map04919,map04921,map04925,map04926,map04930,map04931,map04933,map04960,map04961,map04970,map04971,map04972,map05031,map05032,map05110,map05130,map05143,map05146,map05161,map05164,map05200,map05205,map05206,map05214,map05223,map05225,map05231",-,-,-,"ko00000,ko00001,ko01000,ko01001,ko04131",-,-,-,"C1_1,C2,HR1,Pkinase,Pkinase_C",,,,,
OG0013833,gene_11640.t1,0,1595,"COG1859@1|root,2S1ZU@2759|Eukaryota,39WV0@33154|Opisthokonta,3NVT0@4751|Fungi,3QS6Z@4890|Ascomycota,20D3D@147545|Eurotiomycetes,3S5S1@5042|Eurotiales",4751|Fungi,J,LPXTG-motif cell wall anchor domain protein,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
OG0015185,gene_11651.t1,0,2668,"COG1643@1|root,KOG0920@2759|Eukaryota,38B5Q@33154|Opisthokonta,3NWAW@4751|Fungi,3QK1U@4890|Ascomycota,20CJP@147545|Eurotiomycetes,3S649@5042|Eurotiales",4751|Fungi,A,ATP dependent RNA helicase,-,"GO:0002181,GO:0002183,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006139,GO:0006396,GO:0006412,GO:0006413,GO:0006518,GO:0006725,GO:0006807,GO:0008026,GO:0008150,GO:0008152,GO:0008186,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0034641,GO:0034645,GO:0042623,GO:0043021,GO:0043024,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0046483,GO:0070035,GO:0071704,GO:0090304,GO:0097159,GO:0140098,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576",3.6.4.13,ko:K18995,-,-,-,-,"ko00000,ko01000,ko03012",-,-,-,"DEAD,HA2,Helicase_C,OB_NTP_bind",,,,,
OG0015378,gene_11657.t1,0,1147,"COG3507@1|root,2SIVT@2759|Eukaryota,38I26@33154|Opisthokonta,3NY3G@4751|Fungi,3QS8M@4890|Ascomycota,20KWG@147545|Eurotiomycetes,3S7IJ@5042|Eurotiales",4751|Fungi,G,Belongs to the glycosyl hydrolase 43 family,-,-,-,-,-,-,-,-,-,-,-,-,Glyco_hydro_43,,,,,
OG0015636,gene_11684.t1,0,900,"COG0477@1|root,KOG2533@2759|Eukaryota,38HSW@33154|Opisthokonta,3NXBD@4751|Fungi,3QQ2J@4890|Ascomycota,20EB7@147545|Eurotiomycetes,3S685@5042|Eurotiales",4751|Fungi,G,MFS transporter,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1,,,,,
OG0015635,gene_11711.t1,0,1260,"COG0303@1|root,KOG2371@2759|Eukaryota,38FK6@33154|Opisthokonta,3NU35@4751|Fungi,3QK2Z@4890|Ascomycota,20EZJ@147545|Eurotiomycetes,3S6CC@5042|Eurotiales",4751|Fungi,H,Molybdenum cofactor biosynthesis protein Gephyrin,-,-,"2.10.1.1,2.7.7.75","ko:K03750,ko:K15376","ko00790,ko01100,ko04727,map00790,map01100,map04727",-,"R09726,R09735","RC00002,RC03462","ko00000,ko00001,ko01000",-,-,-,"MoCF_biosynth,MoeA_C,MoeA_N",,,,,
OG0013629,gene_11864.t1,0,1165,"2E9JQ@1|root,2SFX7@2759|Eukaryota,39ZZX@33154|Opisthokonta,3P1XB@4751|Fungi,3QMBA@4890|Ascomycota,20HMH@147545|Eurotiomycetes,3S8XM@5042|Eurotiales",4751|Fungi,S,Shugoshin N-terminal coiled-coil region,-,-,-,-,-,-,-,-,-,-,-,-,"Shugoshin_C,Shugoshin_N",,,,,
